False,320.0 EUR,16:12 13-09,15:56 16-09,updated,https://pt.wallapop.com/item/iphone-12-de-128-gb-1047916828 ,w674el9y3y6x,0j2yn5ylndzy,IPhone 12 de 128 GB,"iPhone 12 con 128 GB esta en muy buen estado no tiene ninguna raya ni nigun defecto y tiene muy buen rendimiento y esta muy bien cuidado viene con su caja				No leer : Iphone 15, Iphone 12, Iphone 13,Samsung s20,s21,s22,s23,s24	iPhone Apple Samsung S23 ultra iPad AirPods Pro air macbook 128gb 156gb 512gb 1tb 2tb garmin gopro ps5 zfold z fol zflip z flip 4 Watch ultra iMac ordenador en móvil Bosé mercedes mbw amgmovil regalo iPhone xr 8 12 13 14 15 pro Max samsung s22 s23 ultra cámara"
False,360.0 EUR,14:01 13-09,23:12 15-09,updated,https://pt.wallapop.com/item/samsung-s23-128gb-negro-1047867984 ,9jdkvrnqwd6k,ke657qwr1mjo,Samsung s23 256gb negro,Se vende Samsung s23 256gb negro como nuevo ni roces ni abolladuras se da con su caja original funda y cristal templado puesto
True,400.0 EUR,07:13 13-09,07:09 14-09,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-256gb-a-estrenar-1047734835 ,0j24eom9yrzy,dqjwpq0qyqzo,Samsung Galaxy s23 256Gb a estrenar,Samsung Galaxy s23 256G A Totalmente a estrenar.
False,365.0 EUR,00:04 13-09,18:23 14-09,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-1047692775 ,nz04d1e7g3jo,mznl3525e2jn,Samsung Galaxy S23,"Se vende como nuevo, con cover, cargador original, y caja."
False,350.0 EUR,21:21 12-09,21:22 12-09,new,https://pt.wallapop.com/item/samsung-s23fe-1047653772 ,e658ed13p26o,w67dk8rlg76x,Samsung S23FE,"Teléfono nuevo , sin uso."
False,230.0 EUR,12:18 12-09,12:18 12-09,new,https://pt.wallapop.com/item/samsung-galaxy-s23-plus-pantalla-1047450800 ,e658edyr4p6o,w67d73gnr76x,Samsung galaxy s23 plus pantalla,"Cambio de pantallas samsung galaxy s23 plus por tan solo 230€, pantalla 100% original. También cambiamos más modelos preguntar, solo samsung y móviles gama alta, no trabajo con apple"
False,380.0 EUR,22:08 11-09,22:09 11-09,new,https://pt.wallapop.com/item/samsung-s23-1047289374 ,pzp273m4ekj3,k3zl0xm88qzx,Samsung S23,"Sistema operativo Android 13	Procesador Qualcomm Snapdragon 8, Gen 2 Octa-Core (3.36GHz, 2.8GHz, 2GHz)	Pantalla 6.1"", 2340 x 1080 (FHD+) Dynamic AMOLED 2X (120 Hz)	SIM Dual SIM (SIM 1 + SIM 2 or eSIM)	Memoria	RAM: 8 GB	Almacenamiento interno: 256 GB	Cámaras	50 MP Principal, OIS	10 MP Zoom x3, OIS	12 MP Ultra gran angular	12 MP Frontal	Conectividad	WiFi 6E 802.11 a/b/g/n/ac/ax 2.4G+5GHz+6GHz, HE160, MIMO, 1024-QAM	Bluetooth v5.3	NFC	Biometría	Sensor de huellas	Reconocimiento facial	Otros	IP68	One UI 5.1	Dimensiones y peso	Dimensiones: 146.3 x 70.9 x 7.6 mm	Peso: 168 g	Batería	3900 mAh	Carga rápida 25 W"
False,375.0 EUR,10:27 11-09,18:35 14-09,updated,https://pt.wallapop.com/item/samsung-galaxy-23fe-1047000280 ,qzmenndl5xjv,3zl4y1wke2jx,❗️SAMSUNG GALAXY 23FE❗️,"Movil en muy buenas condiciones		🟢 Almacenamiento 128gb		🟢 8gb de ram		🟢 Incuye caja y cable original		🟢 Nada cambiado, todo original		Si teneis alguna duda no dudeis en preguntarme"
True,400.0 EUR,22:55 10-09,19:04 11-09,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-256-garantia-1046900213 ,pj9meer7ym6e,9jd7ng2d2djk,Samsung Galaxy s23 256 Garantia,"Garantía y factura en papel 	Memoria de 256	En buen estado sin golpes 	Caja cable y muchas fundas ,varias de silicona de Samsung originales 		"
False,400.0 EUR,21:18 10-09,08:50 11-09,updated,https://pt.wallapop.com/item/movil-samsung-s23-1046878425 ,mzn2pp0g30zn,36ewnkrv9n6d,Movil samsung s23,"Samsung s23 como nuevo!! usado solo por 6 meses	muy rapido, fotocamera muy buena	Rom: 128gb	Ram: 8gb"
False,400.0 EUR,18:32 10-09,18:47 10-09,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-1046827913 ,pj9meemv026e,0v9jd1mnljko,SAMSUNG GALAXY S23,"Telefono Samsung Galaxy S23 de 8 GB y 256 de memoria, absolutamente nuevo, siempre con funda y protector de cristal templado, no tengo la caja, pero se regalan 4 o 5 fundas y cargador original. Estado 10 de 10. Fotos increibles. Version con IA"
False,393.95 EUR,21:46 09-09,10:07 16-09,updated,https://pt.wallapop.com/item/movil-samsung-galaxy-s23-256gb-con-caja-1046535436 ,9jdkvmnky26k,08z8we35ndz3,MOVIL SAMSUNG GALAXY S23 256GB CON CAJA,"03-U487776 El producto se encuentra en buen estado. Incluye caja original. 3 años de garantía. Disponible en Calle General Elorza 51 de Oviedo. Puedes comprarlo online, venir a visitarnos, llamarnos al 985210521 o contactarnos por Whatsapp 675542521. Enviamos a toda España excepto Canarias, Ceuta y Melilla.  También puedes traernos tus cosas y tenemos la opción de venta recuperable si quieres dinero inmediato sin desprenderte de ellas. Si quieres puedes ver todos los artículos directamente en nuestra web."
False,400.0 EUR,05:19 09-09,22:38 10-09,updated,https://pt.wallapop.com/item/s-s-23-ultra-5-g-1046175301 ,mzn2p03877zn,w67dxnw8d56x,S S 23 ultra 5 G,"MODELO  galaxi s23 ultra 	SISTEMA  ANDRORID 12 	CAMARA FRONTAL 48 mp 	CAMARA TRASERA 100 mp	TAMAÑO PANTALLA  7,3 pulgadas 	CAPACIDAD ALMACEN 16 gb + 1 tb	TIPO COBERTURA  5 g 	DETALLES reconocimiento de rostro, control de gestos 		METODO DE PAGO		contrarembolso 	wallapop	transferencia bancaria 	((( bizum en el momentos del envio ))) 		ENVIO 		datos de contacto 	tiempo del envio entre 24 - 48 horas 	sabados incluidos 	numero de expediente para seguir el producto en todo momento 	con factura de pago  	con numero de contacto para cualquier cosa que se necesite durante el tiempo de espera del producto  		GARANTIA	tiene una grantia de 30 dias  "
False,375.0 EUR,16:03 08-09,16:04 08-09,new,https://pt.wallapop.com/item/samsung-s23-1046004055 ,p614dk0g8565,vjrk759rwxzk,Samsung S23,"S23 en perfecto estado, con sus accesorios originales. 128 GB. Lo vendo por que me han regalado uno nuevo. Se vende con 3 fundas de regalo. "
False,235.0 EUR,19:28 07-09,19:28 07-09,new,https://pt.wallapop.com/item/samsung-a33-1045723070 ,8z8ke5merlz3,npj91o2emo6e,Samsung A33 ,"Se vende el teléfono por comprar otro superior un Samsung S 23	El teléfono está perfecto tanto por fuera como por dentro, funciona perfectamente está como nuevo,si te lo quedas no te arrepentirás,si se recoge en mano mucho mejor así lo puede ver y probar sin problema,	"
False,299.0 EUR,09:22 07-09,14:39 15-09,updated,https://pt.wallapop.com/item/samsung-galaxy-z-flip-4-256gb-1045498691 ,vjrqx4qq0xzk,v4z4vxrgnlzy,Samsung Galaxy Z flip 4 256gb,"Samsung galaxy zflip 4 morado de 256gb como nuevo, usado por mi madre para facebook y poco mas, estado impoluto. Se puede cerrar, no tiene rallones ni se ha despegado, todo funciona perfectamente. No incluye cable de carga pues se perdio. Apple, iphone, pro, pro max, s23, s24, ultra"
False,400.0 EUR,08:35 07-09,08:36 07-09,new,https://pt.wallapop.com/item/galaxy-s23-1045485445 ,3zl8501mqp6x,4z4vgx337mzy,Galaxy s23,Galaxy s23. Menos de un año. Funcionamiento perfecto. Dos rasguños. 
False,350.0 EUR,15:02 05-09,15:02 05-09,new,https://pt.wallapop.com/item/mobil-samsung-s23fe-1044945507 ,p614d4m41765,qjwyq7orogzo,Mobil Samsung S23FE,mobil nuevo 
False,380.0 EUR,14:08 05-09,12:03 15-09,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-128-gb-1044927789 ,wzv4343w71zl,mzngdkmdk06n,Samsung galaxy s23 128 gb,"Como nuevo, no tiene ningún rasguño ya que ha llevado funda y protector todo el tiempo. Se vende porque he cambiado a iphone. Incluye cable y cargador original valorado en 25€. Versión con IA. 2 años de garantía. **Sólo envio**"
False,200.0 EUR,12:56 05-09,17:27 05-09,updated,https://pt.wallapop.com/item/samsung-galaxy-buds3-pro-1044890722 ,8z8kek282rz3,lqzmkml8vojv,Samsung Galaxy Buds3 Pro,"Totalmente precintados, nuevos y sin abrir. Se entregan con factura de compra y tienen garantía de 3 años con Samsung.		Fabricados el 09/08/2024	- Versión sin defectos de fabricación,	(Ya que Samsung tuvo problemas con las primeras unidades y venían con muchos problemas)		- Entrega en mano y pago por bizum		Tags: air buds 23 pro pods z flip fold 6 s24 ultra hifi"
False,400.0 EUR,22:59 04-09,23:00 04-09,updated,https://pt.wallapop.com/item/galaxy-s23-1044745819 ,vjrqxrngwwzk,g0j2n1lkqvjy,Galaxy s23 ,"Galaxy s23 128g. Negro en perfecto estado, como nuevo"
False,400.0 EUR,17:22 04-09,09:53 14-09,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-1044644951 ,nz04d03do7jo,nz0gl1xpwvjo,Samsung Galaxy S23,Samsung Galaxy S23 de 128 GB en perfecto estado.
False,295.0 EUR,18:29 03-09,10:07 13-09,updated,https://pt.wallapop.com/item/samsung-a55g5-1044254816 ,v6ggv1vpe76e,k3zly9yx2njx,Samsung a55G5 ,case nuevo color rosa 	acebto cambio como parte de pago	s23	s24	s22	iphone . 632043037 me wtasap	
True,300.0 EUR,13:27 03-09,11:22 04-09,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-ultra-256-gb-1044110106 ,nzx49yd2y7j2,9nz0012rodzo,Samsung galaxy S23 Ultra 256 gb,Samsung galaxy s 23 ultra 256 gb con pantalla rota.
False,400.0 EUR,15:31 02-09,17:15 02-09,updated,https://pt.wallapop.com/item/samsung-s-23-1043741412 ,9jdkvxo5x46k,qnzxknn47p62,Samsung s 23 ,Vendo Samsung s 23 de 256 gb 8 gb de ram en muy buenas condiciones 
False,300.0 EUR,15:16 02-09,14:48 03-09,updated,https://pt.wallapop.com/item/s23-fe-1043732388 ,v6ggv09ven6e,0j2y1r45pvzy,S23 ,"Samsung S23, 128 gb, solo entregó móvil y cable de carga 300 euros CHOLLO"
True,250.0 EUR,14:20 02-09,13:00 08-09,updated,https://pt.wallapop.com/item/tablet-samsung-galaxy-tab-s6-lite-128gb-1043702995 ,ejk8rxyeeyjx,9jdxw7xo12zk,Tablet samsung galaxy Tab S6 lite 128Gb,"vendo tablet samsung galaxy s6 lite de 128Gb, en muy buen estado. viene con el pen original de samsung y regalo funda tambien tiene protector de cristal en pantalla en perfecto estado, vendo con su caja original, comprado el 26/07/23, tengo factura para el comprador, garantia  oficial hasta el 26/07/25 "
True,370.0 EUR,11:44 02-09,17:15 10-09,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-1043608830 ,nzx49lvvoej2,wzynq5o1p5j5,Samsung galaxy s23,Nuevo
False,300.0 EUR,09:39 02-09,09:45 02-09,updated,https://pt.wallapop.com/item/samsung-s23-ultra-1043528382 ,8j34gm8w4869,mzngdl52qk6n,Samsung S23 Ultra,El telefono funciona correctamente menos el dial de la pantalla que no recibe estímulo y este se muestra en verde.		Incluye cargador 45 w.
False,400.0 EUR,17:56 30-08,17:56 30-08,new,https://pt.wallapop.com/item/samsung-s23-ultra-1042735324 ,e658rxwp9g6o,wzvrwo3wk76l,"Samsung s23 ultra, ","Tiene la pantalla rota, funciona perfectamente aunque la pantalla está para cambiar, lo vendo tan barato por no reparar cob pantalla reparada se sumaría el precio"
False,390.0 EUR,14:53 29-08,23:53 10-09,updated,https://pt.wallapop.com/item/samsung-s23-128gb-negro-como-nuevo-1042345906 ,nzx4mox0rmj2,nzx55vqdee62,"Samsung s23 128GB Negro, como nuevo","Movil como nuevo, 2 meses de uso, se lo saque a mi madre con Vodafone pero no se acostumbra al movil porque ella viene de iphone asi que lo vendo para comprarle un iphone"
True,290.0 EUR,16:48 28-08,22:39 12-09,updated,https://pt.wallapop.com/item/s23-ultra-pantalla-lcd-con-marco-1042056640 ,v6ggkllp456e,nzx5rw4ml162,S23 Ultra Pantalla Lcd Con Marco," 🏬 Somos Tienda física en Barcelona		⚠️ Recambio Totalmente Nuevo y original garantizado. SevicePack.		Chasis de color NEGRO, Rosa, Verde		Solo para técnicos o gente que sabe sobre este tipo de reparaciones. 	Hago envíos. 		TENGO DISPONIBLES MÁS PIEZAS DE TELEFONIA, TAPAS, BATERIAS! 	COMPLEMENTA TU PEDIDO, Y AÑADE DE FORMA MÁS ECONOMICA JUNTO A TU LCD, ALGUNA TAPA U OTROS...			🚚 Disponible para envío, recogida en tienda, o quedar en Barcelona, Liceu 			📞 Contacto WhatsApp: 623 45 96 83"
False,350.0 EUR,16:12 28-08,09:06 03-09,updated,https://pt.wallapop.com/item/samsung-s23-1042044582 ,8j342nqre869,436edlnv0njd,Samsung S23,"Samsung S23, pantalla rota"
False,389.0 EUR,08:30 28-08,08:07 16-09,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-256gb-grafito-1041879010 ,8j342nprw269,v6g0y4yo7mje,Samsung Galaxy S23 256Gb Grafito,"Samsung Galaxy S23 de 256Gb en color Grafito (edición limitada).		Móvil comprado en la tienda oficial en Mayo de 2023. Tengo la caja, cargador oficial, dos fundas (transparente magsafe y funda oficial de piel en color verde).	 	Está como nuevo, siempre ha estado con funda y protector de pantalla. No tiene rayones ni nada similar."
False,350.0 EUR,18:33 27-08,12:29 12-09,updated,https://pt.wallapop.com/item/samsung-s21-ultra-12gb-256gb-1041771114 ,4z4er5dlqmjy,kp6181pv9gz5,Samsung S21 ULTRA 12GB/256GB ,"El móvil está en buen estado, me lo dio mi hermano porque se cambió de móvil. Me lo dio con algún rallado leve en la parte de detrás y un defecto en el botón de encendido pero aun así hace la función de encender perfectamente y con una funda como la llevo yo, no se nota nada ese defecto. Lo vendo con funda y protector. Lo vendo porque quiero comprarme el S23 Ultra por Wallapop y pagar un poco menos al vender este "
False,400.0 EUR,18:15 27-08,16:49 15-09,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-1041765213 ,pj9mrw85go6e,8ejkw3pgrrjx,Samsung galaxy s23,"S23 de 128gb de memoria, impecable. Tiene 13meses, entrego ticket para la garantía. Siempre con funda y protector de pantalla. Precio algo negociable"
False,389.0 EUR,16:58 27-08,19:36 27-08,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-256gb-1041738346 ,8z8kr7mk9rz3,ke65y71kgjox,Samsung Galaxy s23 /256Gb,"Móvil con un año de uso 		Estado excelente, la batería dura casi dos días	Modelo 256gb	Siempre usado con funda , algunos picotazos en el.marcos provocadas por la misma funda .		Incluye caja y factura 		💥No se envía por wallapop		"
False,390.0 EUR,08:44 27-08,05:53 12-09,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-128gb-1041566905 ,qjw41373kezo,xzolk817rwz9,Samsung galaxy s23 128gb,"Telefono en perfectas condiciones. No tiene la más mínima marca. Desde el primer día protegido con funda de silicona, protector de pantalla y de las tres cámaras traseras. Todos los procesos de carga han ido desde el 80% al 20%. Teléfono muy cuidado. Ha sido comprado en mayo del 2024. Tiene 3 años de garantía y adjunto factura. No dispongo de caja, pero adjunto todo lo que se ve en la foto (cable, protector de pantalla, de las tres cámaras, funda de silicona) ¡NO CAMBIOS! "
True,290.0 EUR,13:14 26-08,10:47 13-09,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-1041336331 ,p614ew37mg65,3zl4g748mnjx,URGENTE SAMSUNG GALAXY S23✅️,"Samsung s23 en buen estado. Version de 128 Gb. El teléfono funciona de maravilla, Únicamente tiene marcas de uso en los laterales y algunos rayones en la pantalla pero sin ninguna cisura"
False,400.0 EUR,10:36 26-08,10:36 26-08,new,https://pt.wallapop.com/item/samsung-s23-plus-1041273900 ,e658roe5g26o,9nz0w40d1d6o,Samsung s23 plus ✔️,Hola vendo este Samsung s23 plus de 256GB 12RAM esta casi nuevo sin arañazos ni nada 
False,230.0 EUR,23:24 25-08,09:58 12-09,updated,https://pt.wallapop.com/item/galaxy-flold-3-5g-por-solo-230e-1041196314 ,4z4erm8okmjy,08z84gr5yo63,Galaxy flold 3 5g por solo 230e,Vendo Galaxy fold 3 por solo 230e tiene este mal 3s facil arreglo funciona pantalla principal bien y trasera nueva la que se dobla funciona a veces perfectamente y otras no hay que ajustar bien flex me han dicho por eso solo 230e negociables o cambio por un samsung s23 ultra 5g y doy cosas de mi perfil o diferencia ademas regalo el cristal delantero de galaxy z fold por si se lo quieres poner nuevo me costo 56e...
False,250.0 EUR,22:41 25-08,20:52 04-09,updated,https://pt.wallapop.com/item/lenovo-i5-10gener-8-ram-por-250e-negoci-1041191239 ,36e1o01k48jd,08z84gr5yo63,Lenovo i5 10gener..8 ram por 225e negoci,Vendo lenovo con 2 años procesador i5 decima generacion 8 gigas de ram ampliables ..disco duro 500 gigas ...bateria muy nueva algun arañacito el raton del portatil va bien a veces con el raton que regalo va perfecto  y funcionamiento cambio por un samsung s23 ultra y alguna cosa mas que tengo o por 225e negociables
False,400.0 EUR,22:23 25-08,22:23 25-08,new,https://pt.wallapop.com/item/samsung-s23-ultra-1041188589 ,wzv4kp43r1zl,9nz0pmdkejok,Samsung s23 ultra,"Vendo samsung s23ultra con pantalla rota, funciona perfectamente pero hay que cambiarle la pantalla que son unos 250 euros de ahí el precio. Se vende con 3 fundas. Usado 3 meses. "
False,400.0 EUR,11:01 25-08,11:01 25-08,new,https://pt.wallapop.com/item/iphone-11-pro-1040977445 ,3zl8d271x86x,p8j3py9yl693,Iphone 11 pro,cambio iphone 11 pro por samsung s23 	estado impecable 	si te puede interesar no dudes en preguntarme !	solo busco cambio 
False,399.0 EUR,11:09 24-08,11:10 24-08,updated,https://pt.wallapop.com/item/samsung-galaxy-s23-8-gb-256-gb-1040735884 ,9jdkm9l0526k,9nz0mp8yl7jo,SAMSUNG GALAXY S23 8 GB 256 GB,"💫3 AÑOS DE GARANTÍA 💫	Somos tu Locotienda en Ronda de Outeiro 219, A Coruña. Realizamos envíos a través de nuestra web y Wallapop. Consulta disponibilidad a través del chat o por teléfono 881924287.  E0326868HG"
False,350.0 EUR,14:12 21-08,18:41 24-08,updated,https://pt.wallapop.com/item/samsung-s23-1039925297 ,mzn2exeg5kzn,w673n9yyx7jx,Samsung s23+,"Se vende Samsung s23 +, tendría que liberarse porque viene de Estados Unidos, "
